,id,title,latitude,longitude
54,35526128293,"Tanjong Pagar Railway Station, Singapore",1.273032,103.839104
55,36100134572,"People's Park Complex, Chinatown, Singapore",1.284337,103.842966
56,35788087790,"Mural, Chinatown, Singapore",1.282353,103.843309
57,35350601433,"People's Park Complex, Chinatown, Singapore",1.284541,103.842827
58,35727195802,Recollections of History - A tribute to Samsui Women,1.283327,103.844422
59,35187525701,Hindu Worshippers of the former Sri Muneswaran Temple in Blair Road - Singapore,1.275832,103.835413
60,32169228491,Multi-faced,1.305135,103.851034
61,31578610721,Japanese Cemetery Park,1.365572,103.876931
62,31268334070,9-pound cannon at Fort Canning in Singapore,1.294522,103.847050
63,31480474241,COURT!,1.290677,103.851807
64,31353190901,18 - Infinite Possibilities,1.295836,103.848953
65,29545228406,Singapore,1.371063,103.821277
66,28551131731,Long Bar Raffles,1.294857,103.853937
67,27650967320,"Unknown airman, Kranji war cemetery, Singapore",1.418535,103.758120
68,27316444603,"Graves of the unknown, Kranji war cemetery, Singapore",1.418535,103.758120
69,27852454871,"Kranji war cemetery, Singapore",1.418535,103.758120
70,27316409683,Singapore war memorial in Kranji war cemetery,1.418535,103.758120
71,26343133623,CHIJMES,1.295589,103.851603
72,24620334636,Everyone's busy with something,1.272797,103.836802
73,24604647295,Checking for that perfect shot,1.272797,103.836802
74,24456527371,Track exploration,1.272797,103.836802
75,23831596684,A switch from the past,1.272797,103.836802
76,24334166381,Jostling for the best space,1.272797,103.836802
77,24040555180,Intersection,1.272797,103.836802
78,23644967003,Making every step count,1.272797,103.836802
79,23884127139,Walking down memory lane,1.272797,103.836802
80,23843213979,Balancing,1.272797,103.836802
81,23544174593,A railway selfie to remember,1.272797,103.836802
82,24020567832,Sketching for history,1.272797,103.836802
83,21515878853,From Books to Bytes exhibition,1.298102,103.854391
84,21990380031,asian civilisations museum,1.287463,103.851419
85,49188553867,“MY CHINATOWN HOME” by  Yip Yew Chong 30 SMITH STREET,1.282226,103.844489
86,49015763946,Fort Canning flagstaff,1.292164,103.847966
87,47004912894,mirror to d past,1.384444,103.839444
88,46745543745,Singapore - Raffles Hotel,1.294147,103.854671
89,33783853458,Singapore - Raffles Hotel,1.294501,103.854929
90,46934999332,Reflections at Keppel Bay is a true icon of modern architecture,1.267088,103.811294
91,46957199071,Inside Marina Bay Sands,1.283220,103.858909
92,32015959417,Interactive light attraction at Marina Bay Sands,1.285559,103.859982
93,31771000227,Singapore skyline at night and city reflections,1.288842,103.857922
94,45943448794,Leisurely walk on Marina Bay waterfront,1.288772,103.854585
95,32837470208,Singapore ripples gets you easily into a state of meditation,1.288842,103.857922
96,43892989225,Street Art,1.276679,103.837183
97,42028332871,Asian Civilisation Museum Singapore,1.287488,103.851369
98,26070418398,Rochor Centre - the Colorful Buildings,1.302630,103.854897
99,25287660538,Haw Par Villa,1.285305,103.782302
100,38272528225,Haw Par Villa,1.285297,103.782136
101,25287659868,Haw Par Villa,1.285008,103.782280
102,38272527485,Haw Par Villa,1.285111,103.781936
103,38272526145,Haw Par Villa,1.285063,103.782608
104,38272525565,Haw Par Villa,1.285233,103.782616
105,38272525015,Haw Par Villa,1.285286,103.782730
106,38272524485,Haw Par Villa,1.285011,103.782805
107,38272524025,Haw Par Villa,1.284769,103.782852
108,27375704179,Haw Par Villa,1.284894,103.782791
109,38272522685,Haw Par Villa,1.284774,103.782700
110,27375703299,Haw Par Villa,1.284777,103.782691
111,27375702979,Haw Par Villa,1.284786,103.782683
112,25287654298,Haw Par Villa,1.284763,103.782683
113,27375702659,Haw Par Villa,1.284744,103.782691
114,25287653828,Haw Par Villa,1.284733,103.782616
115,27375702249,Haw Par Villa,1.284549,103.782677
116,25287653308,Haw Par Villa,1.284769,103.782577
117,27375701829,Haw Par Villa,1.284647,103.782561
118,24293046987,Haw Par Villa,1.284927,103.782150
119,25287652788,Haw Par Villa,1.284522,103.782477
120,25287652268,Haw Par Villa,1.284927,103.782150
121,27375700659,Haw Par Villa,1.284855,103.782166
122,24293046397,Haw Par Villa,1.284605,103.782272
123,25287651748,Haw Par Villa,1.284827,103.782058
124,38445922114,Haw Par Villa,1.284811,103.782111
125,27375699539,Haw Par Villa,1.284722,103.782166
126,38445921324,Haw Par Villa,1.284716,103.782202
127,38445920794,Haw Par Villa,1.284530,103.781686
128,27375698259,Haw Par Villa,1.284352,103.781594
129,38445919784,Haw Par Villa,1.284274,103.781669
130,27375697429,Haw Par Villa,1.284449,103.781372
131,27375697479,Haw Par Villa,1.284336,103.781761
132,38445919074,Haw Par Villa,1.284413,103.781447
133,25287648948,Haw Par Villa,1.284308,103.781416
134,25287648418,Haw Par Villa,1.284233,103.781325
135,24293042187,Haw Par Villa,1.283430,103.781830
136,38445916324,Haw Par Villa,1.283830,103.780791
137,27375694639,Haw Par Villa,1.284919,103.781655
138,38445915814,Haw Par Villa,1.283783,103.780669
139,27375693949,Haw Par Villa,1.283416,103.781844
140,38445914994,Haw Par Villa,1.283416,103.781822
141,25287646548,Haw Par Villa,1.283402,103.781966
142,27375693349,Haw Par Villa,1.283352,103.782044
143,24293040787,Haw Par Villa,1.283405,103.782013
144,35990961512,"People's Park Complex and Flags, Chinatown, Singapore",1.284337,103.842966
145,36092432746,"Shop House, Tanjong Pagar, Singapore",1.278610,103.841496
146,35818793131,DSC_9927 mystery bicycle repairman,1.313502,103.899561
147,35486519396,"WW2 fortifications, Labrador Park, Singapore",1.266335,103.802894
148,35394862591,"WW2 fortifications, Labrador Park, Singapore",1.266335,103.802894
149,35525513985,"WW2 fortifications, Labrador Park, Singapore",1.262473,103.805125
150,35138744040,"WW2 fortifications, Labrador Park, Singapore",1.266335,103.802894
151,35358159882,"WW2 fortifications, Labrador Park, Singapore",1.266335,103.802894
152,35138738920,"WW2 fortifications, Labrador Park, Singapore",1.266335,103.802894
153,34229625641,The Last Glimpse of Rochor Centre,1.302500,103.855277
154,32621892493,"Old cemetery, Fort Canning",1.295838,103.847489
155,33307829661,"Old cemetery, Fort Canning",1.295838,103.847489
156,33052824910,"Old cemetery, Fort Canning",1.295838,103.847489
157,32892347492,Museum of Singapore's culture,1.296637,103.848664
158,32230173252,FXT12500,1.328143,103.847097
159,31341640300,Chinatown Heritage Centre,1.283507,103.844520
160,30904733473,Chinatown Heritage Centre,1.283507,103.844520
161,31714616435,Chinatown Heritage Centre,1.283507,103.844520
162,30872809194,Chinatown Heritage Centre,1.283507,103.844520
163,31598928021,Chinatown Heritage Centre,1.283507,103.844520
164,31714607845,Chinatown Heritage Centre,1.283507,103.844520
165,31598923901,Chinatown Heritage Centre,1.283507,103.844520
166,31677259406,Chinatown Heritage Centre,1.283507,103.844520
167,31568105852,Chinatown Heritage Centre,1.283507,103.844520
168,31714600055,Chinatown Heritage Centre,1.283507,103.844520
169,31714597805,Chinatown Heritage Centre,1.283507,103.844520
170,31714596075,Chinatown Heritage Centre,1.283507,103.844520
171,30852482074,Japanese Cemetery Park,1.365572,103.876931
172,30883901933,Japanese Cemetery Park,1.365572,103.876931
173,31321603980,Japanese Cemetery Park,1.365572,103.876931
174,31694005185,Japanese Cemetery Park,1.365572,103.876931
175,30805455704,20 - I Fell Into A Trance,1.296769,103.848663
176,30805454164,21 - Home,1.296769,103.848663
177,30805277794,23 - Those Were The Days,1.286901,103.852161
178,31468569635,17 - Reminiscence,1.294838,103.846142
179,31468567565,16 - Moments of Magic,1.292940,103.845241
180,31353196571,15 - Green Light,1.292940,103.845241
181,30395688043,Kranji War Cemetery,1.418411,103.758090
182,30395687113,Kranji War Cemetery,1.418411,103.758090
183,31166996196,Kranji War Cemetery,1.418411,103.758090
184,30381522514,Kranji War Cemetery,1.418411,103.758090
185,30381521114,Kranji War Cemetery,1.418411,103.758090
186,31088885101,Kranji War Cemetery,1.418411,103.758090
187,30381513574,Kranji War Cemetery,1.418411,103.758090
188,30773788782,Abandoned Railway,1.345519,103.775492
189,27620597373,Faith is seeing light with your heart when all your eyes see is darkness,1.330020,103.856441
190,27852490211,"Kranji war cemetery, Singapore",1.418535,103.758120
191,27650978260,"Kranji war cemetery, Singapore",1.418535,103.758120
192,27929551545,"""Buried near this spot"", Kranji war cemetery, Singapore",1.418535,103.758120
193,27316430563,"Kranji war cemetery, Singapore",1.418535,103.758120
194,27650941810,"Kranji war cemetery, Singapore",1.418535,103.758120
195,27828041762,"Chinese memorial, Kranji war cemetery, Singapore",1.418535,103.758120
196,27284281526,Raffles Hotel,1.295155,103.854886
197,26343134183,CHIJMES,1.295182,103.852965
198,26343134073,CHIJMES - windowlet,1.295621,103.852354
199,26343133923,CHIJMES,1.295718,103.852225
200,26343133773,CHIJMES - Gate of Hope,1.295836,103.851957
201,26330075733,Grave Relief (an exhibit at National Museum of Singapore),1.296488,103.848488
202,26329736013,Modern Colony 1925 - 1935 Exhibition Hall Entrance,1.296580,103.848611
203,26865864721,National Museum Of Singapore,1.296463,103.849297
204,26036908500,Rochor Center - Singapore,1.302861,103.854982
205,26217367712,Rochor Center - Singapore,1.302861,103.854982
206,26243536041,Rochor Center - Singapore,1.302861,103.854982
207,26283827436,Rochor Center - Singapore,1.302861,103.854982
208,26283824976,Rochor Center - Singapore,1.302861,103.854982
209,23021338244,Tradition Meets Mordern,1.281390,103.844347
210,21040594125,Flagstaff (360 x 180),1.291758,103.847706
211,20730361356,Remembering Lee Kuan Yew In Singapore National Day SG50 Celebrations,1.290833,103.853611
212,19725861080,Old straits times newspaper singapore,1.286199,103.859299
213,19282040065,A bright day in Paris.,1.363878,103.926841
214,18525186400,Fort Canning Park in Singapore,1.295383,103.847491
215,18525180460,Fort Canning Park in Singapore,1.295383,103.847491
216,18686570666,Fort Canning Park in Singapore,1.295383,103.847491
217,18092213103,Fort Canning Park in Singapore,1.295383,103.847491
218,18525080188,Fort Canning Park in Singapore,1.295383,103.847491
219,18525178640,Fort Canning Park in Singapore,1.295383,103.847491
220,18712893695,Fort Canning Park in Singapore,1.295383,103.847491
221,18708042382,Fort Canning Park in Singapore,1.295383,103.847491
222,18715259011,Fort Canning Park in Singapore,1.295383,103.847491
223,18708039672,Fort Canning Park in Singapore,1.295383,103.847491
224,18712888915,Fort Canning Park in Singapore,1.295383,103.847491
225,18525073168,Fort Canning Park in Singapore,1.295383,103.847491
226,18525169700,Fort Canning Park in Singapore,1.295383,103.847491
227,18526649149,Fort Canning Park in Singapore,1.295383,103.847491
228,18526648119,Fort Canning Park in Singapore,1.295383,103.847491
229,18686557796,Fort Canning Park in Singapore,1.295383,103.847491
230,18526646389,Fort Canning Park in Singapore,1.295383,103.847491
231,18525165250,Fort Canning Park in Singapore,1.295383,103.847491
232,18092196953,Fort Canning Park in Singapore,1.295383,103.847491
233,18708031322,Fort Canning Park in Singapore,1.295383,103.847491
234,18525162340,Fort Canning Park in Singapore,1.295383,103.847491
235,18092194893,Fort Canning Park in Singapore,1.295383,103.847491
236,18715247331,Fort Canning Park in Singapore,1.295383,103.847491
237,18715247001,Fort Canning Park in Singapore,1.295383,103.847491
238,18092193103,Fort Canning Park in Singapore,1.295383,103.847491
239,18092193033,Fort Canning Park in Singapore,1.295383,103.847491
240,18090198604,Fort Canning Park in Singapore,1.295383,103.847491
241,18526639299,Fort Canning Park in Singapore,1.295383,103.847491
242,18708026052,Fort Canning Park in Singapore,1.295383,103.847491
243,18526637979,Fort Canning Park in Singapore,1.295383,103.847491
244,18712875085,Fort Canning Park in Singapore,1.295383,103.847491
245,18519628758,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
246,18519716750,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
247,18521207879,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
248,18681110956,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
249,18519712400,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
250,14806362193,Bukit Timah Railway Station sign,1.334310,103.781286
251,14709025906,Fort Canning,1.295031,103.846743
252,14708369322,Victoria Theatre & Concert Hall | Singapore,1.288349,103.851732
253,14512491579,Victoria Theatre & Concert Hall | Singapore,1.288349,103.851732
254,14512383778,Victoria Theatre & Concert Hall | Singapore,1.288349,103.851732
255,14675202986,Victoria Theatre & Concert Hall | Singapore,1.288349,103.851732
256,14674325096,Victoria Theatre & Concert Hall | Singapore,1.288349,103.851732
257,14715191883,Victoria Theatre & Concert Hall | Singapore,1.288317,103.851517
258,13381828694,Bukit Timah Railway Station,1.334310,103.781286
259,13289188954,Preserved railway track,1.336949,103.781066
260,10742294034,"Art Science Museum | Marina Bay, Singapore",1.286172,103.859091
261,8709776101,"Runner | Istana, Singapore",1.299880,103.844007
262,8709414937,"Military Guard House | Istana, Singapore",1.300309,103.844093
263,8665933296,20130420-IMG_7513,1.285878,103.831880
264,8556697586,Afternoon Nap,1.282965,103.844125
265,8555586893,Chinatown Market,1.282965,103.844125
266,8555586169,Temple Street,1.282407,103.845165
267,8555585797,Chinatown,1.282965,103.844125
268,8556696072,Crossing,1.282407,103.845165
269,8555585349,Red Dot,1.278052,103.846067
270,8556695902,Building,1.277408,103.847204
271,8555585165,Buildings,1.277408,103.847204
272,8430455015,Campaign City - Life in Posters,1.297821,103.854361
273,8422085377,Campaign City - Life in Posters,1.297821,103.854361
274,8422084367,Campaign City - Life in Posters,1.297821,103.854361
275,8422083487,Campaign City - Life in Posters,1.297821,103.854361
276,8422082667,Campaign City - Life in Posters,1.297821,103.854361
277,8422082045,Campaign City - Life in Posters,1.297821,103.854361
278,8423177214,Campaign City - Life in Posters,1.297821,103.854361
279,8423176244,Campaign City - Life in Posters,1.297821,103.854361
280,8423175314,Campaign City - Life in Posters,1.297821,103.854361
281,8422078453,Campaign City - Life in Posters,1.297821,103.854361
282,8423173396,Campaign City - Life in Posters,1.297821,103.854361
283,8423172478,Campaign City - Life in Posters,1.297821,103.854361
284,8422075849,Campaign City - Life in Posters,1.297821,103.854361
285,8422075167,Campaign City - Life in Posters,1.297821,103.854361
286,8423170022,Campaign City - Life in Posters,1.297821,103.854361
287,8423169210,Campaign City - Life in Posters,1.297821,103.854361
288,8321473775,Fishmonger @ Tekka Market,1.306401,103.850750
289,8311058492,Chinatown Singapore,1.282375,103.846040
290,8046870801,"Maneki-neko | Chinatown, Singapore",1.282675,103.845165
291,8026473760,Lantern Festival - Singapore River,1.289540,103.846678
292,8026473245,Lantern Festival - Singapore River,1.289540,103.846678
293,8026470971,Lantern Festival - Singapore River  中秋河畔相约,1.289540,103.846678
294,8026434216,Lantern Festival - Singapore River,1.289540,103.846678
295,8026432466,Lantern Festival - Singapore River,1.289540,103.846678
296,8023227145,Lantern Festival - Singapore River,1.289540,103.846678
297,8014867615,Lantern - Twelve Zodiac Animals,1.289540,103.846678
298,8014866836,Lantern - Twelve Zodiac Animals,1.289540,103.846678
299,8014861241,Lantern - Twelve Zodiac Animals,1.289540,103.846678
300,8014858637,Lantern - Twelve Zodiac Animals,1.289540,103.846678
301,8014858412,Lantern - Twelve Zodiac Animals,1.289540,103.846678
302,8014853010,Lantern - Twelve Zodiac Animals,1.289540,103.846678
303,8014845799,Lantern - Twelve Zodiac Animals,1.289540,103.846678
304,8014845858,Lantern - Twelve Zodiac Animals,1.289540,103.846678
305,8014841241,Lantern - Twelve Zodiac Animals,1.289540,103.846678
306,8014841060,Lantern - Twelve Zodiac Animals,1.289540,103.846678
307,8014835257,Lantern - Twelve Zodiac Animals,1.289540,103.846678
308,8014834054,Lantern - Twelve Zodiac Animals,1.289540,103.846678
309,7949396566,"Construction Elements | Bukit Timah, Singapore",1.336562,103.781071
310,7948776442,"Unauthorized Entry | Bukit Timah, Singapore",1.334224,103.781157
311,7947079054,"Railway Overhead Bridge | Bukit Timah, Singapore",1.336756,103.781114
312,7941946262,"Bukit Timah KTM Station | Bukit Timah, Singapore",1.334160,103.781028
313,7941411590,"Preserved section of the railway line | Bukit Timah, Singapore",1.334203,103.781265
314,7842459868,"Chinatown, Singapore",1.302347,103.839180
315,6763643593,"Shop House | Chinatown, Singapore",1.283050,103.843830
316,6634688941,Fullerton Hotel - revisited,1.286547,103.853121
317,6543538011,WW2 Machine Gun Nest/Bunker,1.262681,103.804922
318,6521044399,Woodlands Shaw Cineplex,1.440108,103.768926
319,6459853897,Ganesha,1.287604,103.851195
320,18702600992,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
321,18521199429,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
322,18086731723,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
323,18519702710,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
324,18519699770,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
325,18519605118,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
326,18086721473,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
327,18519602928,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
328,18521184869,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
329,18709757091,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
330,18681087116,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
331,18084745914,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
332,18519688590,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
333,18519597048,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
334,18519686960,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
335,18519681840,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
336,18084735654,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
337,18086706423,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
338,18709744951,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
339,18521136419,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
340,18519644570,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
341,18519552378,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
342,18519642560,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
343,18519641560,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
344,18519641270,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
345,18702529862,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
346,18707362395,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
347,18086661813,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
348,18707361185,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
349,18519541608,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
350,18084669674,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
351,18709666291,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
352,18519508728,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
353,18519507628,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
354,18709663151,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
355,18084651124,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
356,18519596180,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
357,18086620273,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
358,18707320155,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
359,18086619133,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
360,18709659171,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
361,18702480482,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
362,18519500658,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
363,18519500048,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
364,18519499468,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
365,18680985836,Singapura 700 Years exhibition at National Museum of Singapore,1.296686,103.848663
366,17561314333,927 Windows,1.290770,103.848200
367,16307524551,Character,1.328132,103.847118
368,15854608980,AfterMath,1.311122,103.791402
369,15971293161,A Landmark on the go - Lavender Food Square - Singapore,1.313587,103.860315
370,15785877258,A Landmark on the go - Lavender Food Square - Singapore,1.313587,103.860315
371,15785977390,A Landmark on the go - Lavender Food Square - Singapore,1.313587,103.860315
372,15947508466,A Landmark on the go - Lavender Food Square - Singapore,1.313587,103.860315
373,15424921768,Singapore-1425.jpg,1.293884,103.846646
374,15482592721,Colourful Singapore,1.282589,103.844683
375,14758863023,Fort canning,1.295031,103.846743
376,13538099723,Going Places: A Poetic Tour of Singapore 7,1.288747,103.851341
377,13538307904,Going Places: A Poetic Tour of Singapore 8,1.288816,103.851380
378,12982531433,Heritage Trail Shoot Out @ Sun Tze Sen Nanyang Memorial Hall Company Limited,1.328100,103.847102
379,12480445023,Toa Payoh Town Park Observatory Tower and HDB Hub,1.330469,103.847258
380,12153708745,Heritage Trail Shoot Out - Baghdad Street at Kampong Glam,1.301897,103.859747
381,12136287564,Heritage Trail Shoot Out - Sun Tze Sen Nanyang Memorial Hall Company Limited,1.328111,103.847133
382,12135021003,Heritage Trail Shoot Out - Reflection at Bukit Chandu,1.279608,103.794033
383,12135294606,Heritage Trail Shoot Out - Malay Heritage Centre,1.302444,103.860088
384,11861297815,Ships In the Night,1.236941,103.850243
385,9759090103,Everlasting,1.337378,103.730421
386,9710415687,Singapore Chinese Gardens,1.308166,103.862833
387,9713592084,Singapore Chinese Gardens,1.308166,103.862833
388,9710293459,Singapore Chinese Gardens,1.308166,103.862833
389,9373604869,P6268173,1.273006,103.838911
390,9376372510,P6268172,1.273006,103.838911
391,9373576829,P6268170,1.273006,103.838911
392,9373546113,P6268169,1.273006,103.838911
393,9373530643,P6268168,1.273006,103.838911
394,9376290150,P6268167,1.273006,103.838911
395,9376274720,Tanjong Pagar Railway station platform,1.273006,103.838911
396,9373494271,P6268164,1.273006,103.838911
397,9376273178,P6268165,1.273006,103.838911
398,9373477081,P6268163,1.273006,103.838911
399,9376238794,"Tanjong Pagar Railway station, Singapore",1.273006,103.838911
400,9373440439,P6268174,1.273006,103.838911
401,9376201988,P6268175,1.273006,103.838911
402,9373408321,P6268177,1.273006,103.838911
403,9376168058,P6268178,1.273006,103.838911
404,9373375085,P6268179,1.273006,103.838911
405,8843224366,Traditional Chinese (Teo Chew) Opera,1.340292,103.896398
406,8709733453,"Good Day | Istana, Singapore",1.300244,103.844135
407,8709692621,"Istana Gate | Istana, Singapore",1.299815,103.844093
408,8710507078,"Flag | Istana, Singapore",1.299987,103.844050
409,8664835027,20130420-_MG_7507,1.285878,103.831880
410,8665934856,20130420-_MG_7529,1.285878,103.831880
411,8664834859,20130420-_MG_7505,1.285878,103.831880
412,8664834731,20130420-_MG_7504,1.285878,103.831880
413,8665934294,20130420-_MG_7532,1.285878,103.831880
414,8665934152,20130420-_MG_7533,1.285878,103.831880
415,8665934112,20130420-IMG_7430,1.285878,103.831880
416,8665933986,20130420-IMG_7434,1.285878,103.831880
417,8665933820,20130420-IMG_7438,1.285878,103.831880
418,8665933578,20130420-IMG_7460,1.285878,103.831880
419,8664833775,20130420-IMG_7473,1.285878,103.831880
420,8664833723,20130420-IMG_7474,1.285878,103.831880
421,8664833617,20130420-IMG_7480,1.285878,103.831880
422,8664833399,20130420-_MG_7377,1.291595,103.849797
423,8664833231,20130420-_MG_7390,1.285878,103.831880
424,8664833165,20130420-_MG_7392,1.285878,103.831880
425,8665932738,20130420-_MG_7395,1.285878,103.831880
426,8664832941,20130420-_MG_7405,1.285878,103.831880
427,8665932628,20130420-_MG_7409,1.285878,103.831880
428,8664832749,20130420-_MG_7412,1.285878,103.831880
429,8664832583,20130420-_MG_7415,1.285878,103.831880
430,8664832389,20130420-_MG_7421,1.285878,103.831880
431,8664832245,20130420-_MG_7442,1.285878,103.831880
432,8665931818,20130420-_MG_7458,1.285878,103.831880
433,8665931566,20130420-_MG_7484,1.285878,103.831880
