,id,title,latitude,longitude
196,39461367352,Singapore city skyline at dusk,1.285555,103.870833
197,39487392261,"Marina bay at dusk, Singapore city skyline",1.284852,103.853933
198,39404978161,Singapore city skyline,1.288888,103.854999
199,27565848399,The Merlion statue fountain and the Singapore skyline,1.286947,103.854647
200,24737384608,Singapore city skyline [IMG_2815],1.291111,103.854166
201,38487783856,Singapore,1.285402,103.861088
202,38467313156,City twilight,1.298507,103.870732
203,26722806079,"Fireworks at Marina bay Singapore, Singapore city skyline",1.288333,103.860555
204,37782205124,"Fireworks at Marina bay, Singapore city skyline",1.289722,103.868055
205,38482800891,Waterfront,1.397714,103.921748
206,38289226751,Singapore,1.283447,103.856506
207,37566912704,"Singapore central business district skyline at dusk, Singapore",1.285000,103.858333
208,38146680692,Where's the eagle?,1.443819,103.736214
209,12138799584,Dusk coming..,1.281860,103.856978
210,37445080264,Marina Bay,1.285291,103.855483
211,24063982188,Singapore city skyline at dusk,1.285277,103.870833
212,37586282191,Singapore city skyline,1.286944,103.854722
213,36915598673,Singapore city skyline,1.286944,103.854722
214,37584552001,Singapore,1.284852,103.853933
215,37432648802,Singapore city skyline,1.288333,103.860555
216,36591908814,"Singapore city skyline at dusk, Singapore",1.285000,103.858333
217,36904526750,Singapore city skyline,1.285555,103.870833
218,36853960540,"彩虹南橋和駁船碼頭, 夜景 l Rainbow South Bridge & Boat Quay at Dusk *Corners of Singapore*",1.289294,103.849532
219,36710627710,Shapes,1.281388,103.869831
220,37105835185,"ArtScience Museum, Singapore",1.287834,103.860808
221,36251925983,Cityscape of Marina Bay in Singapore,1.288022,103.854324
222,36251924773,Cityscape of Marina Bay in Singapore,1.287888,103.854377
223,36224594544,Cityscape of Marina Bay in Singapore,1.287863,103.854369
224,36220030004,Merlion,1.286944,103.854444
225,36146668893,Waterfront skyline,1.287523,103.853287
226,36953125885,Esplanade footbridge,1.287523,103.854382
227,36719783372,Singapore city skyline,1.285277,103.870833
228,36687355741,Singapore city skyline,1.291111,103.854166
229,35942421754,The plankway at Chek Jawa,1.409352,103.991041
230,36547008751,Singapore city skyline,1.288888,103.855555
231,35669109483,20170802-17-Singapore skyline,1.286533,103.849733
232,36292506932,"Keppel Bay, Singapore",1.263055,103.813333
233,35625498344,"Keppel Bay, Singapore",1.263055,103.813333
234,36415008196,"Keppel Bay, Singapore",1.263044,103.813311
235,35652763913,"Keppel Bay, Singapore",1.263055,103.813333
236,35567077984,Singapore city,1.289166,103.855833
237,36002453750,Singapore city skyline,1.289722,103.868055
238,36224808081,Singapore city skyline,1.289166,103.855833
239,36128043011,Celebration,1.289304,103.868329
240,35904914746,Singapore city skyline,1.287777,103.860555
241,34771824093,Singapore city skyline,1.291111,103.854166
242,18548606585,The essence of yellow..,1.284509,103.864724
243,19227832591,The glorious metropolis..,1.287604,103.860653
244,19511962432,Blue path to the luxury..,1.286279,103.852837
245,47677732151,All of Singapore,1.285844,103.871530
246,38913448510,Singapore WORKBOATS (1),1.262149,103.822452
247,38913446010,Singapore WORKBOATS (2),1.261602,103.821605
248,39159815735,Colourful Singapore,1.288797,103.855494
249,39634188182,"Marina Bay, Singapore",1.286938,103.854671
250,24554738000,Night river cruising..,1.287353,103.849470
251,25545053832,Shooting with moist lens :),1.284509,103.864724
252,34342902124,"Boat Quay, Singapore",1.286193,103.850433
253,34303807474,Singapore city skyline,1.288333,103.860555
254,34549694570,Singapore city skyline,1.285555,103.870833
255,34584946021,Singapore city skyline,1.291111,103.854166
256,34666027766,Singapore city skyline,1.291111,103.854166
257,34633934236,Singapore city skyline,1.285555,103.870833
258,34396010231,View of Marina Bay in Singapore,1.288861,103.855744
259,34396009841,View of Marina Bay in Singapore,1.288922,103.855422
260,34396009161,View of Marina Bay in Singapore,1.287852,103.854408
261,34096625370,Singapore city skyline,1.285277,103.870833
262,34438949806,Singapore city skyline,1.289166,103.855833
263,34092687690,Singapore,1.288258,103.860480
264,34286195761,Merlion,1.286888,103.854377
265,33533557544,ArtScience Museum in Singapore,1.287147,103.860502
266,33991062160,Marina. Bay. Sands.,1.287005,103.854499
267,13869499243,Sparkling backdrop..,1.286340,103.859502
268,17081691287,The windows..,1.285058,103.858630
269,17079280848,String of DNA in metal..,1.287604,103.860653
270,34021000852,Marina bay,1.288758,103.854672
271,34128606966,Aerial view Singapore skyline,1.291111,103.854166
272,33710473340,Blue Hour,1.288896,103.855841
273,33931746742,Singapore City Skyline at Dusk,1.284902,103.858402
274,33246341594,Singapore skyline at dawn,1.289722,103.868055
275,16030992504,Reaching for the blue hour sunset..,1.285058,103.858630
276,33656286430,Singapore city skyline,1.291111,103.854166
277,33961871066,Singapore Art Science Museum,1.286788,103.857886
278,33990832145,Singapore central financial district,1.288830,103.856505
279,33146863074,Singapore central financial district,1.288758,103.854672
280,33550823790,Singapore,1.261305,103.894194
281,33884296156,Business district modern building,1.291111,103.854166
282,33747914812,Singapore city skyline,1.285277,103.861666
283,16279531599,Air defense???,1.258455,103.819574
284,16065489459,Verticals and horizontals..,1.283883,103.859089
285,16250770362,Sailing with the golden sunset..,1.285058,103.858630
286,15886828840,Inside the curves..,1.283883,103.859089
287,33550686811,Singapore city skyline,1.286913,103.854786
288,33550612131,Singapore city skyline,1.286913,103.854786
289,33460456806,Aerial view Singapore skyline,1.291111,103.854166
290,33459774556,Aerial view Singapore skyline,1.291111,103.854166
291,15013212000,Creating the flow..,1.283190,103.859124
292,14465267606,Against the sparkling water..,1.286340,103.859502
293,33348026486,Marina Bay,1.288488,103.860819
294,12246647893,Colorful waters..,1.255889,103.820276
295,33332513456,Singapore - Marina Bay Sands Hotel,1.285990,103.854146
296,33373079585,Singapore - River waterfront lamp,1.285845,103.850873
297,32558744773,Singapore River waterfront 2,1.286553,103.849822
298,33370175795,Merlion fountain [IMG_2983],1.286944,103.854444
299,14372678355,Distorted underworld..,1.283611,103.859174
300,14371761154,Sky on my shiny hood..,1.283190,103.859124
301,12561167943,Golden skyline of Singapore..,1.286340,103.859502
302,32494305904,Singapore,1.288888,103.855555
303,12190666496,The City of Lights..,1.286279,103.852837
304,13170138173,The string of light..,1.287604,103.860653
305,12867142614,Marina Bay Sands & co..,1.288167,103.858995
306,12867017515,The flyer lit up..,1.286340,103.859502
307,33153291301,Singapore city skyline,1.285277,103.870833
308,33280797105,Singapore city skyline,1.285277,103.870833
309,33238487886,Singapore city skyline,1.285277,103.861666
310,12263023605,Alien Fortress in the middle of the forest?,1.276239,103.815232
311,33115721611,Hope in the Darkness,1.289304,103.868329
312,33242444295,Singapore city skyline,1.289722,103.868055
313,12246998636,It's Universal..,1.255836,103.821425
314,33180151146,Merlion fountain,1.286944,103.854444
315,32403566803,Singapore city skyline [IMG_2828],1.291111,103.854166
316,33207684005,Singapore city skyline,1.291111,103.854166
317,12247315486,Candy anyone?,1.256759,103.820700
318,12247245726,Kaboom!,1.256008,103.820230
319,14186143010,The iconic boat..,1.288167,103.858995
320,12263497785,"""Wavemaster 7""",1.260617,103.823281
321,12246499575,The setting sun above the cable cars..,1.260617,103.823281
322,32333124064,Singapore city skyline,1.291111,103.854166
323,32322451184,Modern buildings in Singapore Downtown,1.288869,103.855736
324,32779899700,Singapore city skyline,1.289722,103.868055
325,33004235922,Singapore city skyline,1.285277,103.870833
326,32777412130,Singapore city skyline,1.285277,103.870833
327,12190760853,"""Royal Albatross""",1.260617,103.823281
328,32867335592,The Merlion fountain,1.286944,103.854722
329,32552508490,Singapore city skyline,1.284852,103.853933
330,32043773553,The Fullerton Bay Hotel Singapore,1.282323,103.854356
331,32467696421,Changi Point Ferry Terminal,1.391157,103.987945
332,31590402093,Singapore,1.287777,103.860555
333,32305907086,The Merlion fountain,1.286944,103.854722
334,32339275575,Singapore city,1.288888,103.855555
335,32071447132,Marina bay,1.286880,103.854405
336,32080640065,Singapore Skyline Panorama,1.289068,103.859907
337,31678868692,30 - Nite Walkers,1.286268,103.859746
338,31741218675,Singapore city,1.288888,103.856944
339,30700482723,Financial District Singapore,1.285078,103.858780
340,31269073972,A City by the Light Divided...,1.281124,103.855556
341,31188488305,MBS Laser Show 2,1.286172,103.854231
342,31008964532,MBS Laser Show,1.286172,103.854231
343,30917907536,2 Suns,1.288858,103.856561
344,30270550883,Singapore city skyline,1.287777,103.860555
345,30823583106,The rustic allure of Pulau Ubin,1.402297,103.970394
346,30190275623,Singapore,1.288853,103.855926
347,30754862956,Contemplation,1.288853,103.855926
348,30636329742,Waterfront,1.286352,103.859172
349,30096361333,Singapore city skyline,1.284166,103.858611
350,30593336442,"Singapour ,quartier des affaires.",1.279200,103.857019
351,30673527486,"Singapour , Marina Bay Sands",1.288724,103.859658
352,30075867813,Singapour Marina Bay,1.287051,103.860388
353,30621826581,Singapore Gardens by the Bay,1.283640,103.864250
354,30593221902,Singapore Gardens by the Bay,1.282053,103.863607
355,30409718590,Singapore Gardens by the Bay,1.282353,103.863351
356,30593035542,Singapore Gardens by the Bay,1.284084,103.863412
357,30075552303,Singapore Lower Boardwalk - Marina Bay Sands,1.282696,103.857128
358,30077673094,"Singapour ,Marina Bay Sands quartier des affaires.",1.285800,103.859850
359,30621249751,"Singapour ,quartier des affaires.",1.287194,103.852339
360,30672882076,"Singapour ,quartier des affaires.",1.289382,103.849486
361,30069204793,Singapore city skyline,1.284047,103.853372
362,30685717905,Shot with iPhone 7 Plus,1.288844,103.855683
363,30464571851,Merlion and MBS,1.286833,103.854347
364,30411993542,Merlion fountain,1.286875,103.854452
365,29788765683,"Singapore city Skyline,",1.285277,103.861666
366,30198338146,Singapore city skyline,1.288922,103.855086
367,29238587593,Singapore city skyline,1.287777,103.860555
368,29780278171,Singapore city skyline,1.287777,103.860555
369,29852940025,Singapore city skyline,1.287777,103.860555
370,29679424712,Cityscape of business area of Singapore in the daytime,1.284800,103.860133
371,29389327222,The couple of the waterfront I,1.282975,103.858222
372,29439300486,Singapore skyline,1.284166,103.858611
373,29280798601,Early morning walk,1.321738,103.879730
374,28511157924,Urban landscape,1.282069,103.853827
375,28944659905,Merlion,1.286944,103.854444
376,28102400743,"Firework in 51SG festival, Marina bay Singapore, Singapore city skyline",1.287777,103.860555
377,28583725322,View across the Singapore River from the Raffles Landing Site,1.287427,103.850830
378,28017074743,Singapore Skyline Sunset,1.283876,103.857879
379,28294351320,Singapores skyline at a glance,1.282224,103.857085
380,27749703044,Lightshow on a bycicle,1.288900,103.857708
381,28245225731,"Skyline | Marina Bay, Singapore",1.281645,103.854532
382,28175039026,Life is a dream for the wise,1.288059,103.854081
383,27581836454,Sky's the limit,1.283790,103.858083
384,27575932644,View across the Singapore river at Boat Quay,1.288199,103.850213
385,28133742756,Sunset,1.303140,103.872213
386,27517475733,Lightshow at the Mandarina Bay Sands,1.286905,103.854697
387,27985337762,The famous Singapore Merlion,1.286905,103.854697
388,27976155241,Night view at Clark Quay,1.290152,103.845466
389,27495865570,Marina Bay Sands Light Show,1.288081,103.854446
390,27038606423,Rhapsody of the Cranes,1.412383,103.898005
391,26984980123,"View over to the Esplanade - Theatres on the Bay, Singapore",1.286905,103.854697
392,26924674933,Supertree,1.281708,103.861961
393,27488846136,Fiery Clouds,1.284842,103.859467
394,27485581046,Singapore,1.284166,103.858611
395,27287965356,"Aerial View of Singapore CBD Skyline, Marina Bay Esplanade and Raffles Place, Singapore",1.284091,103.859789
396,27135513461,"1981 Marina Bay At Dawn, Singapore",1.288855,103.857113
397,26327015503,Singapore,1.288888,103.856944
398,26856731371,Singapore city,1.288888,103.856944
399,26717875656,"White-Throated Kingfisher | Macritchie Reservoir, Singapore",1.347675,103.830746
400,26522243471,Singapore,1.288888,103.855555
401,25595269494,Laser show,1.287777,103.860555
402,25922728880,"Lighters at Boat Quay, Singapore. July 1976",1.286579,103.850862
403,25673758370,Laser show,1.288888,103.855555
404,25450231591,Marina Bay,1.284166,103.858611
405,25095488349,Singapore,1.286944,103.854722
406,24573129180,Sunrise on Marina Bay,1.282980,103.857543
407,24621181052,Marina bay sands,1.286111,103.854444
408,23976345224,Esplanade,1.288705,103.853627
409,23824367102,Marina Bay Sands by Night,1.282522,103.862555
410,23764457406,Steps,1.288832,103.853588
411,23758092515,Singapore city,1.288888,103.855555
412,23603858942,Marina bay,1.287777,103.860555
413,23671173915,Light to dark,1.287427,103.854081
414,23425721031,The helix bridge,1.287777,103.860555
415,22879732213,Marina bay,1.285277,103.861666
416,23470380696,Marina Bay and the Helix Bridge,1.288703,103.860229
417,22805353789,The Floating City - Monochrome,1.283018,103.858780
418,22526265894,Singapore   |   CBD,1.289111,103.855168
419,22668271729,Singapore Skyline,1.289049,103.856931
420,22508853468,Marina Bay Singapore,1.288703,103.858222
421,22913470631,Reflections @ Keppel Bay condo's,1.265835,103.809921
422,22834527656,Marina bay,1.284166,103.858611
423,22739889136,Marina Bay Boardwalk,1.282064,103.857032
424,21790633063,Pristine view of Bedok Reservoir,1.341925,103.926802
425,22048789098,Blue hour,1.287777,103.860555
426,21976736208,Urban waterfall,1.286306,103.858984
427,21977657939,Singapore - February 2015,1.287196,103.860958
428,21977654079,Singapore - February 2015,1.288601,103.860508
429,21976722398,Singapore - February 2015,1.285308,103.860851
430,21541730904,Singapore - February 2015,1.283538,103.860197
431,21977641679,Singapore - February 2015,1.286520,103.859585
432,21541721914,Singapore - February 2015,1.283538,103.860197
433,21976704928,Singapore - February 2015,1.285308,103.860851
434,21976699948,Singapore - February 2015,1.285308,103.860851
435,22164501455,Singapore - February 2015,1.285308,103.860851
436,22164494645,Singapore - February 2015,1.286520,103.859585
437,22164490415,Singapore - February 2015,1.286520,103.859585
438,21977606709,Singapore - February 2015,1.287464,103.860518
439,22174731501,Singapore - February 2015,1.284879,103.858770
440,22164472375,Singapore - February 2015,1.284879,103.858770
441,21543400213,Singapore - February 2015,1.286306,103.859360
442,22151840362,Singapore - February 2015,1.286306,103.859360
443,21976649968,Singapore - February 2015,1.286306,103.859360
444,21977573949,Singapore - February 2015,1.286306,103.859360
445,21977568049,Singapore - February 2015,1.286306,103.859360
446,22164442105,Singapore - February 2015,1.286306,103.859360
447,21976339450,Singapore - February 2015,1.286306,103.859360
